customer_id,invoice_date,Recency,Frequency,AOV,LVT,Predicted_LTV
C597157,2023-03-05,3,1,1200.34,1200.34,1200.3399999999967
C597361,2023-03-08,0,1,10.46,10.46,10.46000000000003
C597938,2023-02-12,24,1,20.92,20.92,20.92000000000006
C598751,2023-01-07,60,1,1500.4,1500.4,1500.4000000000053
C598859,2023-02-10,26,1,1050.0,1050.0,1050.0
C599052,2023-02-18,18,1,2100.0,2100.0,2100.0
C599135,2023-03-03,5,1,3150.0,3150.0,3150.0
C599159,2023-02-02,34,1,162.64,162.64,162.63999999999956
C599435,2023-01-03,64,1,15.69,15.69,15.69000000000005
C599578,2023-02-11,25,1,143.36,143.36,143.36000000000024
C599716,2023-01-02,65,1,600.16,600.16,600.160000000002
C599749,2023-01-24,43,1,40.66,40.66,40.65999999999988
C600023,2023-02-08,28,1,1500.4,1500.4,1500.4000000000053
C600559,2023-01-18,49,1,15.15,15.15,15.150000000000018
C601450,2023-02-09,27,1,10.46,10.46,10.46000000000003
C601456,2023-01-28,39,1,1200.32,1200.32,1200.3200000000056
C601559,2023-02-15,21,1,600.16,600.16,600.160000000002
C601847,2023-03-08,0,1,162.64,162.64,162.63999999999967
C602206,2023-01-10,57,1,3000.85,3000.85,3000.85
C602785,2023-01-07,60,1,1200.34,1200.34,1200.3399999999967
C602834,2023-02-13,23,1,35.19,35.19,35.19000000000005
C602839,2023-02-18,18,1,600.16,600.16,600.160000000002
C603606,2023-03-05,3,1,600.17,600.17,600.1699999999985
C603737,2023-02-04,32,1,81.32,81.32,81.31999999999978
C603835,2023-01-26,41,1,81.32,81.32,81.31999999999978
C604248,2023-01-02,65,1,10.46,10.46,10.46000000000003
C604720,2023-03-08,0,1,600.17,600.17,600.1699999999985
C604791,2023-02-23,13,1,1500.4,1500.4,1500.4000000000049
C604997,2023-02-12,24,1,900.24,900.24,900.2399999999983
C605262,2023-01-07,60,1,143.36,143.36,143.36000000000024
C605655,2023-02-14,22,1,121.98,121.98,121.9799999999996
C605944,2023-02-21,15,1,1200.34,1200.34,1200.3399999999967
C606042,2023-03-03,5,1,162.64,162.64,162.63999999999965
C606378,2023-01-31,36,1,600.16,600.16,600.160000000002
C607358,2023-01-06,61,1,5250.0,5250.0,5250.0
C607438,2023-02-01,35,1,162.64,162.64,162.63999999999956
C607442,2023-01-31,36,1,179.2,179.2,179.2000000000004
C607903,2023-01-30,37,1,600.16,600.16,600.160000000002
C608367,2023-01-01,66,1,10.46,10.46,10.46000000000003
C608369,2023-02-18,18,1,1200.32,1200.32,1200.3200000000056
C608614,2023-01-19,48,1,71.68,71.68,71.68000000000012
C609386,2023-01-19,48,1,300.08,300.08,300.0800000000013
C610011,2023-01-23,44,1,1200.32,1200.32,1200.3200000000056
C610108,2023-01-19,48,1,20.92,20.92,20.92000000000006
C610771,2023-02-11,25,1,1200.34,1200.34,1200.3399999999967
C611049,2023-02-02,34,1,203.3,203.3,203.29999999999976
C611525,2023-02-27,9,1,300.08,300.08,300.0800000000013
C611741,2023-01-09,58,1,23.46,23.46,23.460000000000033
C611870,2023-01-24,43,1,26.15,26.15,26.15000000000005
C612055,2023-03-03,5,1,179.2,179.2,179.2000000000004
C612298,2023-01-07,60,1,300.08,300.08,300.0800000000013
C612491,2023-01-10,57,1,300.08,300.08,300.0800000000013
C612512,2023-01-07,60,1,121.98,121.98,121.9799999999996
C613530,2023-02-07,29,1,162.64,162.64,162.63999999999956
C613860,2023-01-17,50,1,1500.4,1500.4,1500.4000000000053
C614701,2023-01-19,48,1,1200.32,1200.32,1200.3200000000056
C615270,2023-02-12,24,1,143.36,143.36,143.36000000000024
C615282,2023-01-21,46,1,1800.51,1800.51,1800.5100000000011
C615694,2023-02-28,8,1,900.24,900.24,900.2399999999985
C616017,2023-02-01,35,1,600.16,600.16,600.160000000002
C616094,2023-01-24,43,1,35.19,35.19,35.19000000000005
C616204,2023-02-09,27,1,300.08,300.08,300.0800000000013
C616358,2023-01-20,47,1,179.2,179.2,179.2000000000004
C616711,2023-01-07,60,1,20.92,20.92,20.92000000000006
C617119,2023-01-22,45,1,600.16,600.16,600.160000000002
C617810,2023-03-07,1,1,600.16,600.16,600.1600000000018
C618317,2023-01-02,65,1,5.23,5.23,5.230000000000015
C618442,2023-01-10,57,1,600.16,600.16,600.160000000002
C618619,2023-02-05,31,1,600.17,600.17,600.1699999999985
C619300,2023-01-15,52,1,1200.32,1200.32,1200.3200000000056
C619550,2023-02-09,27,1,23.46,23.46,23.460000000000033
C619561,2023-03-04,4,1,900.24,900.24,900.2399999999986
C620158,2023-03-06,2,1,1500.4,1500.4,1500.4000000000024
C621268,2023-02-20,16,1,60.6,60.6,60.60000000000007
C621543,2023-01-27,40,1,600.16,600.16,600.160000000002
C621789,2023-02-08,28,1,1500.4,1500.4,1500.4000000000053
C621921,2023-01-05,62,1,179.2,179.2,179.2000000000004
C622077,2023-01-15,52,1,23.46,23.46,23.460000000000033
C622210,2023-01-26,41,1,35.84,35.84,35.84000000000007
C622624,2023-01-07,60,1,23.46,23.46,23.460000000000033
C622796,2023-02-13,23,1,3000.85,3000.85,3000.85
C622983,2023-03-03,5,1,40.66,40.66,40.659999999999904
C623250,2023-02-06,30,1,600.16,600.16,600.160000000002
C623628,2023-01-02,65,1,900.24,900.24,900.2399999999983
C623719,2023-02-05,31,1,203.3,203.3,203.29999999999976
C623759,2023-02-11,25,1,900.24,900.24,900.2399999999983
C624123,2023-01-27,40,1,30.3,30.3,30.300000000000036
C624134,2023-01-20,47,1,900.24,900.24,900.2399999999983
C624500,2023-03-03,5,1,600.16,600.16,600.1600000000018
C624968,2023-01-24,43,1,35.84,35.84,35.84000000000007
C625042,2023-02-07,29,1,15.69,15.69,15.69000000000005
C625611,2023-03-08,0,1,40.66,40.66,40.65999999999994
C625623,2023-01-02,65,1,81.32,81.32,81.31999999999978
C625691,2023-01-06,61,1,5.23,5.23,5.230000000000015
C625736,2023-01-02,65,1,60.6,60.6,60.60000000000007
C626080,2023-02-01,35,1,1200.34,1200.34,1200.3399999999967
C627236,2023-01-29,38,1,121.98,121.98,121.9799999999996
C627796,2023-02-16,20,1,300.08,300.08,300.0800000000013
C628098,2023-01-07,60,1,1200.34,1200.34,1200.3399999999967
C628316,2023-01-10,57,1,300.08,300.08,300.0800000000013
C628409,2023-01-01,66,1,5.23,5.23,5.230000000000015
C629051,2023-01-15,52,1,1200.32,1200.32,1200.3200000000056
C629211,2023-02-02,34,1,1500.4,1500.4,1500.4000000000053
C629279,2023-02-15,21,1,20.92,20.92,20.92000000000006
C629701,2023-02-24,12,1,179.2,179.2,179.2000000000004
C630367,2023-02-24,12,1,121.98,121.98,121.9799999999996
C630501,2023-02-22,14,1,81.32,81.32,81.31999999999982
C630561,2023-01-29,38,1,5250.0,5250.0,5250.0
C630983,2023-01-29,38,1,20.92,20.92,20.92000000000006
C631084,2023-02-06,30,1,1800.51,1800.51,1800.5100000000011
C631087,2023-02-17,19,1,1200.32,1200.32,1200.3200000000056
C631428,2023-02-08,28,1,23.46,23.46,23.460000000000033
C631503,2023-03-05,3,1,600.16,600.16,600.1600000000018
C632239,2023-03-03,5,1,600.16,600.16,600.1600000000018
C632385,2023-02-05,31,1,1500.4,1500.4,1500.4000000000053
C632860,2023-01-05,62,1,300.08,300.08,300.0800000000013
C633026,2023-03-07,1,1,162.64,162.64,162.63999999999965
C633254,2023-01-12,55,1,26.15,26.15,26.15000000000005
C634529,2023-01-19,48,1,5.23,5.23,5.230000000000015
C634593,2023-01-30,37,1,10.46,10.46,10.46000000000003
C635165,2023-01-24,43,1,900.24,900.24,900.2399999999983
C635660,2023-01-09,58,1,81.32,81.32,81.31999999999978
C635749,2023-01-22,45,1,1800.51,1800.51,1800.5100000000011
C635771,2023-01-09,58,1,107.52,107.52,107.52000000000031
C635895,2023-01-25,42,1,600.16,600.16,600.160000000002
C636000,2023-03-01,7,1,162.64,162.64,162.63999999999962
C636441,2023-01-04,63,1,300.08,300.08,300.0800000000013
C637037,2023-01-17,50,1,1500.4,1500.4,1500.4000000000053
C637103,2023-02-13,23,1,900.24,900.24,900.2399999999983
C637338,2023-02-04,32,1,900.24,900.24,900.2399999999983
C637483,2023-01-23,44,1,600.16,600.16,600.160000000002
C637750,2023-01-18,49,1,1500.4,1500.4,1500.4000000000053
C637820,2023-02-17,19,1,300.08,300.08,300.0800000000013
C638391,2023-03-06,2,1,5250.0,5250.0,5250.0
C639119,2023-01-09,58,1,900.24,900.24,900.2399999999983
C639410,2023-01-10,57,1,1200.34,1200.34,1200.3399999999967
C639493,2023-01-30,37,1,35.84,35.84,35.84000000000007
C639715,2023-02-25,11,1,203.3,203.3,203.29999999999976
C639723,2023-01-16,51,1,81.32,81.32,81.31999999999978
C640045,2023-01-26,41,1,600.16,600.16,600.160000000002
C640219,2023-01-23,44,1,900.24,900.24,900.2399999999983
C640400,2023-01-06,61,1,300.08,300.08,300.0800000000013
C640694,2023-02-12,24,1,60.6,60.6,60.60000000000007
C641084,2023-02-05,31,1,5.23,5.23,5.230000000000015
C641378,2023-02-22,14,1,900.24,900.24,900.2399999999985
C641380,2023-02-18,18,1,81.32,81.32,81.31999999999981
C642075,2023-02-16,20,1,40.66,40.66,40.65999999999988
C642638,2023-03-06,2,1,3000.85,3000.85,3000.8500000000004
C642796,2023-02-27,9,1,1200.34,1200.34,1200.3399999999967
C643332,2023-03-03,5,1,1200.34,1200.34,1200.3399999999967
C643532,2023-01-16,51,1,162.64,162.64,162.63999999999956
C643861,2023-02-01,35,1,203.3,203.3,203.29999999999976
C644268,2023-02-24,12,1,3000.85,3000.85,3000.85
C644361,2023-01-12,55,1,71.68,71.68,71.68000000000012
C644386,2023-03-03,5,1,121.98,121.98,121.97999999999962
C644501,2023-01-22,45,1,121.98,121.98,121.9799999999996
C645725,2023-02-01,35,1,1500.4,1500.4,1500.4000000000053
C645766,2023-01-11,56,1,162.64,162.64,162.63999999999956
C645893,2023-01-23,44,1,46.92,46.92,46.92000000000005
C646619,2023-02-18,18,1,900.24,900.24,900.2399999999984
C646646,2023-03-08,0,1,900.24,900.24,900.2399999999999
C646654,2023-02-22,14,1,10.46,10.46,10.46000000000003
C646733,2023-01-29,38,1,121.98,121.98,121.9799999999996
C647073,2023-02-03,33,1,71.68,71.68,71.68000000000012
C647231,2023-03-04,4,1,1500.4,1500.4,1500.4000000000033
C647304,2023-03-07,1,1,121.98,121.98,121.97999999999962
C647607,2023-01-28,39,1,300.08,300.08,300.0800000000013
C647665,2023-02-09,27,1,5250.0,5250.0,5250.0
C647994,2023-02-18,18,1,300.08,300.08,300.0800000000013
C648077,2023-01-27,40,1,1800.51,1800.51,1800.5100000000011
C648091,2023-01-24,43,1,203.3,203.3,203.29999999999976
C648281,2023-02-27,9,1,5.23,5.23,5.230000000000015
C648284,2023-02-24,12,1,203.3,203.3,203.29999999999976
C648635,2023-01-21,46,1,3150.0,3150.0,3150.0
C648744,2023-01-11,56,1,1050.0,1050.0,1050.0
C648956,2023-01-17,50,1,179.2,179.2,179.2000000000004
C650026,2023-02-14,22,1,300.08,300.08,300.0800000000013
C650113,2023-02-16,20,1,179.2,179.2,179.2000000000004
C650128,2023-02-08,28,1,81.32,81.32,81.31999999999978
C651694,2023-03-02,6,1,15.69,15.69,15.69000000000005
C652345,2023-01-25,42,1,121.98,121.98,121.9799999999996
C652420,2023-02-11,25,1,26.15,26.15,26.15000000000005
C652961,2023-02-02,34,1,2400.68,2400.68,2400.6799999999944
C653081,2023-03-08,0,1,900.24,900.24,900.2399999999999
C653486,2023-01-16,51,1,1200.32,1200.32,1200.3200000000056
C653539,2023-01-21,46,1,1200.32,1200.32,1200.3200000000056
C654270,2023-02-27,9,1,203.3,203.3,203.29999999999976
C654506,2023-01-23,44,1,40.66,40.66,40.65999999999988
C654654,2023-01-19,48,1,600.16,600.16,600.160000000002
C654762,2023-01-30,37,1,1500.4,1500.4,1500.4000000000053
C654811,2023-03-03,5,1,1200.32,1200.32,1200.3200000000056
C654944,2023-02-14,22,1,3000.85,3000.85,3000.85
C655155,2023-02-04,32,1,900.24,900.24,900.2399999999983
C655751,2023-01-02,65,1,300.08,300.08,300.0800000000013
C655803,2023-02-26,10,1,300.08,300.08,300.0800000000013
C655903,2023-02-08,28,1,15.15,15.15,15.150000000000018
C655983,2023-01-07,60,1,162.64,162.64,162.63999999999956
C656339,2023-02-09,27,1,600.16,600.16,600.160000000002
C656939,2023-01-12,55,1,300.08,300.08,300.0800000000013
C657164,2023-01-17,50,1,107.52,107.52,107.52000000000031
C657430,2023-01-18,49,1,4200.0,4200.0,4200.0
C658284,2023-01-20,47,1,1500.4,1500.4,1500.4000000000053
C658349,2023-02-18,18,1,900.24,900.24,900.2399999999984
C658482,2023-03-04,4,1,5.23,5.23,5.230000000000015
C658756,2023-01-18,49,1,35.19,35.19,35.19000000000005
C659206,2023-02-06,30,1,2100.0,2100.0,2100.0
C659211,2023-01-04,63,1,35.84,35.84,35.84000000000007
C660237,2023-01-20,47,1,1500.4,1500.4,1500.4000000000053
C660613,2023-02-04,32,1,900.24,900.24,900.2399999999983
C660875,2023-02-22,14,1,179.2,179.2,179.2000000000004
C661001,2023-01-27,40,1,58.65,58.65,58.649999999999935
C661268,2023-01-18,49,1,3000.85,3000.85,3000.85
C661673,2023-02-06,30,1,203.3,203.3,203.29999999999976
C661696,2023-01-24,43,1,5250.0,5250.0,5250.0
C662013,2023-02-22,14,1,2400.68,2400.68,2400.6799999999944
C662021,2023-01-13,54,1,81.32,81.32,81.31999999999978
C662098,2023-02-26,10,1,71.68,71.68,71.68000000000012
C662613,2023-01-18,49,1,300.08,300.08,300.0800000000013
C662831,2023-02-08,28,1,81.32,81.32,81.31999999999978
C662951,2023-02-16,20,1,300.08,300.08,300.0800000000013
C662977,2023-01-01,66,1,300.08,300.08,300.0800000000013
C663202,2023-03-02,6,1,10.46,10.46,10.46000000000003
C663446,2023-02-11,25,1,26.15,26.15,26.15000000000005
C663511,2023-02-03,33,1,1500.4,1500.4,1500.4000000000053
C663684,2023-02-28,8,1,600.17,600.17,600.1699999999985
C663856,2023-03-03,5,1,26.15,26.15,26.15000000000005
C664184,2023-02-02,34,1,900.24,900.24,900.2399999999983
C664247,2023-02-04,32,1,20.92,20.92,20.92000000000006
C664619,2023-01-06,61,1,40.66,40.66,40.65999999999988
C664659,2023-02-13,23,1,900.24,900.24,900.2399999999983
C665828,2023-03-03,5,1,300.08,300.08,300.0800000000012
C666083,2023-01-26,41,1,600.17,600.17,600.1699999999985
C666317,2023-02-27,9,1,5250.0,5250.0,5250.0
C666388,2023-02-03,33,1,45.45,45.45,45.44999999999992
C666641,2023-02-13,23,1,300.08,300.08,300.0800000000013
C666970,2023-02-05,31,1,60.6,60.6,60.60000000000007
C667823,2023-02-09,27,1,600.16,600.16,600.160000000002
C667922,2023-02-26,10,1,162.64,162.64,162.6399999999996
C668047,2023-02-14,22,1,26.15,26.15,26.15000000000005
C668110,2023-02-26,10,1,20.92,20.92,20.92000000000006
C668471,2023-01-07,60,1,15.15,15.15,15.150000000000018
C668780,2023-01-10,57,1,162.64,162.64,162.63999999999956
C668914,2023-01-07,60,1,300.08,300.08,300.0800000000013
C668980,2023-02-25,11,1,15.15,15.15,15.150000000000018
C669731,2023-02-06,30,1,162.64,162.64,162.63999999999956
C669959,2023-01-23,44,1,1200.32,1200.32,1200.3200000000056
C670355,2023-01-14,53,1,71.68,71.68,71.68000000000012
C670718,2023-03-06,2,1,40.66,40.66,40.65999999999992
C671033,2023-02-05,31,1,26.15,26.15,26.15000000000005
C671128,2023-01-31,36,1,600.17,600.17,600.1699999999985
C671194,2023-01-29,38,1,30.3,30.3,30.300000000000036
C671805,2023-01-07,60,1,600.16,600.16,600.160000000002
C672037,2023-02-14,22,1,4200.0,4200.0,4200.0
C672438,2023-02-10,26,1,81.32,81.32,81.3199999999998
C672706,2023-01-09,58,1,3000.85,3000.85,3000.85
C673066,2023-01-26,41,1,203.3,203.3,203.29999999999976
C673253,2023-02-27,9,1,20.92,20.92,20.92000000000006
C674144,2023-01-25,42,1,121.98,121.98,121.9799999999996
C675111,2023-01-26,41,1,75.75,75.75,75.75
C675202,2023-02-06,30,1,2100.0,2100.0,2100.0
C675386,2023-02-08,28,1,107.52,107.52,107.52000000000031
C675401,2023-03-06,2,1,1500.4,1500.4,1500.4000000000024
C675789,2023-01-05,62,1,1500.4,1500.4,1500.4000000000053
C676165,2023-01-07,60,1,203.3,203.3,203.29999999999976
C676443,2023-01-03,64,1,600.16,600.16,600.160000000002
C677322,2023-01-09,58,1,300.08,300.08,300.0800000000013
C677516,2023-01-01,66,1,600.16,600.16,600.1600000000019
C677617,2023-02-02,34,1,45.45,45.45,45.44999999999992
C677721,2023-01-03,64,1,11.73,11.73,11.730000000000016
C678401,2023-02-13,23,1,35.84,35.84,35.84000000000007
C678577,2023-02-04,32,1,121.98,121.98,121.9799999999996
C679187,2023-01-31,36,1,900.24,900.24,900.2399999999983
C679251,2023-01-28,39,1,1200.32,1200.32,1200.3200000000056
C679357,2023-01-16,51,1,81.32,81.32,81.31999999999978
C679677,2023-02-01,35,1,10.46,10.46,10.46000000000003
C680294,2023-02-22,14,1,179.2,179.2,179.2000000000004
C680405,2023-02-13,23,1,203.3,203.3,203.29999999999976
C680609,2023-02-11,25,1,40.66,40.66,40.65999999999988
C680735,2023-03-05,3,1,1200.32,1200.32,1200.3200000000054
C680913,2023-02-14,22,1,1200.34,1200.34,1200.3399999999967
C681718,2023-01-18,49,1,1500.4,1500.4,1500.4000000000053
C681781,2023-02-07,29,1,143.36,143.36,143.36000000000024
C681789,2023-02-14,22,1,900.24,900.24,900.2399999999983
C682196,2023-02-11,25,1,900.24,900.24,900.2399999999983
C682306,2023-02-13,23,1,1500.4,1500.4,1500.4000000000053
C682469,2023-01-13,54,1,1500.4,1500.4,1500.4000000000053
C682533,2023-01-13,54,1,2100.0,2100.0,2100.0
C683011,2023-01-01,66,1,1500.4,1500.4,1500.4000000000053
C683156,2023-02-15,21,1,600.16,600.16,600.160000000002
C684304,2023-01-02,65,1,35.84,35.84,35.84000000000007
C684401,2023-02-09,27,1,179.2,179.2,179.2000000000004
C685322,2023-01-29,38,1,1200.34,1200.34,1200.3399999999967
C685377,2023-01-04,63,1,5250.0,5250.0,5250.0
C685532,2023-01-07,60,1,5.23,5.23,5.230000000000015
C685587,2023-01-07,60,1,15.69,15.69,15.69000000000005
C685752,2023-01-23,44,1,20.92,20.92,20.92000000000006
C686225,2023-01-08,59,1,162.64,162.64,162.63999999999956
C686479,2023-01-24,43,1,1200.32,1200.32,1200.3200000000056
C686727,2023-02-11,25,1,600.16,600.16,600.160000000002
C686961,2023-02-02,34,1,179.2,179.2,179.2000000000004
C686967,2023-01-13,54,1,1200.32,1200.32,1200.3200000000056
C687602,2023-01-28,39,1,60.6,60.6,60.60000000000007
C690330,2023-01-03,64,1,600.16,600.16,600.160000000002
C690345,2023-01-29,38,1,1800.51,1800.51,1800.5100000000011
C690781,2023-01-19,48,1,1200.32,1200.32,1200.3200000000056
C690805,2023-01-10,57,1,300.08,300.08,300.0800000000013
C691402,2023-02-01,35,1,35.84,35.84,35.84000000000007
C691530,2023-01-24,43,1,3150.0,3150.0,3150.0
C691632,2023-01-05,62,1,81.32,81.32,81.31999999999978
C691678,2023-01-27,40,1,300.08,300.08,300.0800000000013
C691766,2023-01-22,45,1,203.3,203.3,203.29999999999976
C692421,2023-01-07,60,1,5.23,5.23,5.230000000000015
C692799,2023-01-23,44,1,3150.0,3150.0,3150.0
C692947,2023-02-15,21,1,35.84,35.84,35.84000000000007
C693029,2023-03-08,0,1,300.08,300.08,300.0800000000008
C693466,2023-02-02,34,1,600.16,600.16,600.160000000002
C693649,2023-01-29,38,1,2400.68,2400.68,2400.6799999999944
C693872,2023-01-21,46,1,71.68,71.68,71.68000000000012
C694033,2023-01-05,62,1,40.66,40.66,40.65999999999988
C694110,2023-02-23,13,1,10.46,10.46,10.46000000000003
C694359,2023-01-23,44,1,30.3,30.3,30.300000000000036
C694459,2023-01-14,53,1,143.36,143.36,143.36000000000024
C694679,2023-02-28,8,1,35.84,35.84,35.84000000000007
C695593,2023-03-02,6,1,1200.32,1200.32,1200.3200000000056
C696263,2023-01-01,66,1,2400.68,2400.68,2400.6799999999944
C696341,2023-03-05,3,1,26.15,26.15,26.15000000000005
C696396,2023-01-27,40,1,11.73,11.73,11.730000000000016
C696468,2023-02-10,26,1,900.24,900.24,900.2399999999983
C697191,2023-02-21,15,1,3150.0,3150.0,3150.0
C697719,2023-01-07,60,1,3150.0,3150.0,3150.0
C698157,2023-01-17,50,1,81.32,81.32,81.31999999999978
C698386,2023-01-29,38,1,5.23,5.23,5.230000000000015
C698875,2023-02-07,29,1,26.15,26.15,26.15000000000005
C699429,2023-02-21,15,1,143.36,143.36,143.36000000000024
C699686,2023-01-06,61,1,5.23,5.23,5.230000000000015
C699980,2023-01-09,58,1,143.36,143.36,143.36000000000024
C700273,2023-01-23,44,1,162.64,162.64,162.63999999999956
C700310,2023-01-08,59,1,143.36,143.36,143.36000000000024
C701003,2023-02-26,10,1,1500.4,1500.4,1500.4000000000044
C701005,2023-01-04,63,1,1500.4,1500.4,1500.4000000000053
C701147,2023-02-08,28,1,600.16,600.16,600.160000000002
C702214,2023-03-03,5,1,600.17,600.17,600.1699999999985
C702803,2023-02-15,21,1,81.32,81.32,81.3199999999998
C702850,2023-02-10,26,1,1200.32,1200.32,1200.3200000000056
C702926,2023-02-14,22,1,1200.32,1200.32,1200.3200000000056
C702996,2023-02-09,27,1,1800.51,1800.51,1800.5100000000011
C703073,2023-01-21,46,1,10.46,10.46,10.46000000000003
C703338,2023-01-07,60,1,300.08,300.08,300.0800000000013
C703480,2023-03-04,4,1,5.23,5.23,5.230000000000015
C703658,2023-02-09,27,1,3000.85,3000.85,3000.85
C703691,2023-03-07,1,1,1500.4,1500.4,1500.4000000000015
C703910,2023-02-27,9,1,1800.51,1800.51,1800.5100000000011
C704853,2023-01-15,52,1,15.69,15.69,15.69000000000005
C705151,2023-02-25,11,1,1500.4,1500.4,1500.4000000000046
C706071,2023-01-21,46,1,81.32,81.32,81.31999999999978
C706136,2023-02-14,22,1,71.68,71.68,71.68000000000012
C706407,2023-02-08,28,1,26.15,26.15,26.15000000000005
C706557,2023-03-06,2,1,600.16,600.16,600.1600000000018
C706846,2023-01-03,64,1,1500.4,1500.4,1500.4000000000053
C706957,2023-03-04,4,1,1800.51,1800.51,1800.5100000000011
C707715,2023-02-22,14,1,3000.85,3000.85,3000.85
C707856,2023-03-01,7,1,1500.4,1500.4,1500.4000000000037
C708499,2023-01-06,61,1,71.68,71.68,71.68000000000012
C708809,2023-03-03,5,1,3000.85,3000.85,3000.85
C709287,2023-02-14,22,1,1500.4,1500.4,1500.4000000000053
C709396,2023-02-17,19,1,121.98,121.98,121.9799999999996
C709605,2023-02-23,13,1,2400.68,2400.68,2400.6799999999944
C709824,2023-01-06,61,1,4200.0,4200.0,4200.0
C709869,2023-01-03,64,1,2100.0,2100.0,2100.0
C710005,2023-02-27,9,1,600.16,600.16,600.1600000000019
C710067,2023-01-30,37,1,20.92,20.92,20.92000000000006
C710070,2023-02-08,28,1,30.3,30.3,30.300000000000036
C710111,2023-02-16,20,1,15.69,15.69,15.69000000000005
C710581,2023-01-28,39,1,81.32,81.32,81.31999999999978
C711156,2023-03-04,4,1,1200.34,1200.34,1200.3399999999967
C711396,2023-01-20,47,1,4200.0,4200.0,4200.0
C711404,2023-01-17,50,1,300.08,300.08,300.0800000000013
C712220,2023-02-09,27,1,300.08,300.08,300.0800000000013
C712296,2023-01-28,39,1,81.32,81.32,81.31999999999978
C712308,2023-03-07,1,1,1200.32,1200.32,1200.3200000000054
C713134,2023-03-02,6,1,40.66,40.66,40.6599999999999
C713690,2023-01-30,37,1,75.75,75.75,75.75
C714082,2023-01-18,49,1,600.16,600.16,600.160000000002
C714110,2023-01-30,37,1,600.16,600.16,600.160000000002
C714332,2023-02-15,21,1,15.69,15.69,15.69000000000005
C714502,2023-02-04,32,1,1200.32,1200.32,1200.3200000000056
C714580,2023-01-01,66,1,600.16,600.16,600.1600000000019
C714834,2023-01-23,44,1,10.46,10.46,10.46000000000003
C714933,2023-03-04,4,1,3150.0,3150.0,3150.0
C714989,2023-01-18,49,1,162.64,162.64,162.63999999999956
C715295,2023-01-21,46,1,15.69,15.69,15.69000000000005
C715415,2023-01-18,49,1,162.64,162.64,162.63999999999956
C715864,2023-01-20,47,1,15.15,15.15,15.150000000000018
C715927,2023-03-06,2,1,1500.4,1500.4,1500.4000000000024
C716397,2023-03-05,3,1,300.08,300.08,300.08000000000106
C716882,2023-02-05,31,1,900.24,900.24,900.2399999999983
C717966,2023-02-01,35,1,3000.85,3000.85,3000.85
C717975,2023-01-07,60,1,46.92,46.92,46.92000000000005
C718251,2023-01-12,55,1,900.24,900.24,900.2399999999983
C718384,2023-02-20,16,1,121.98,121.98,121.9799999999996
C719449,2023-01-15,52,1,40.66,40.66,40.65999999999988
C719588,2023-03-04,4,1,143.36,143.36,143.36000000000024
C719783,2023-01-06,61,1,1200.34,1200.34,1200.3399999999967
C720298,2023-03-05,3,1,40.66,40.66,40.65999999999992
C720307,2023-03-07,1,1,2100.0,2100.0,2100.0
C720872,2023-01-14,53,1,81.32,81.32,81.31999999999978
C721421,2023-02-06,30,1,26.15,26.15,26.15000000000005
C721576,2023-02-14,22,1,600.16,600.16,600.160000000002
C722131,2023-02-16,20,1,1200.32,1200.32,1200.3200000000056
C722796,2023-02-02,34,1,1500.4,1500.4,1500.4000000000053
C723463,2023-01-08,59,1,900.24,900.24,900.2399999999983
C723916,2023-03-03,5,1,121.98,121.98,121.97999999999962
C724499,2023-01-31,36,1,10.46,10.46,10.46000000000003
C724796,2023-02-16,20,1,162.64,162.64,162.6399999999996
C724943,2023-02-04,32,1,60.6,60.6,60.60000000000007
C725480,2023-02-21,15,1,1200.32,1200.32,1200.3200000000056
C726171,2023-01-09,58,1,121.98,121.98,121.9799999999996
C726240,2023-01-20,47,1,600.17,600.17,600.1699999999985
C726391,2023-02-08,28,1,15.69,15.69,15.69000000000005
C726422,2023-03-01,7,1,30.3,30.3,30.300000000000036
C726532,2023-01-23,44,1,11.73,11.73,11.730000000000016
C726576,2023-02-22,14,1,15.69,15.69,15.69000000000005
C726657,2023-02-08,28,1,15.69,15.69,15.69000000000005
C726704,2023-03-05,3,1,121.98,121.98,121.97999999999962
C726816,2023-01-27,40,1,81.32,81.32,81.31999999999978
C727649,2023-01-14,53,1,107.52,107.52,107.52000000000031
C727720,2023-01-16,51,1,600.17,600.17,600.1699999999985
C727762,2023-02-07,29,1,5.23,5.23,5.230000000000015
C727775,2023-01-04,63,1,600.16,600.16,600.160000000002
C727838,2023-02-24,12,1,20.92,20.92,20.92000000000006
C727856,2023-02-18,18,1,60.6,60.6,60.60000000000007
C727952,2023-02-20,16,1,40.66,40.66,40.65999999999989
C727982,2023-01-07,60,1,71.68,71.68,71.68000000000012
C727983,2023-02-17,19,1,71.68,71.68,71.68000000000012
C728000,2023-01-22,45,1,81.32,81.32,81.31999999999978
C728462,2023-01-14,53,1,300.08,300.08,300.0800000000013
C728608,2023-02-18,18,1,3150.0,3150.0,3150.0
C729106,2023-01-21,46,1,300.08,300.08,300.0800000000013
C729211,2023-03-01,7,1,1200.32,1200.32,1200.3200000000056
C729531,2023-02-15,21,1,11.73,11.73,11.730000000000016
C729907,2023-03-05,3,1,15.69,15.69,15.69000000000005
C730245,2023-01-08,59,1,900.24,900.24,900.2399999999983
C730461,2023-03-05,3,1,2400.68,2400.68,2400.679999999995
C730920,2023-02-11,25,1,162.64,162.64,162.6399999999996
