customer_id,invoice_date,Recency,Frequency,AOV,LVT,Predicted_LTV,LTV_Segment
C719449,2023-01-15,52,1,40.66,40.66,40.65999999999988,Low
C719588,2023-03-04,4,1,143.36,143.36,143.36000000000024,Low
C719783,2023-01-06,61,1,1200.34,1200.34,1200.3399999999967,High
C720298,2023-03-05,3,1,40.66,40.66,40.65999999999992,Low
C720307,2023-03-07,1,1,2100.0,2100.0,2100.0,High
C720872,2023-01-14,53,1,81.32,81.32,81.31999999999978,Low
C721421,2023-02-06,30,1,26.15,26.15,26.15000000000005,Low
C721576,2023-02-14,22,1,600.16,600.16,600.160000000002,Medium
C722131,2023-02-16,20,1,1200.32,1200.32,1200.3200000000056,High
C722796,2023-02-02,34,1,1500.4,1500.4,1500.4000000000053,High
C723463,2023-01-08,59,1,900.24,900.24,900.2399999999983,Medium
C723916,2023-03-03,5,1,121.98,121.98,121.97999999999962,Low
C724499,2023-01-31,36,1,10.46,10.46,10.46000000000003,Low
C724796,2023-02-16,20,1,162.64,162.64,162.6399999999996,Low
C724943,2023-02-04,32,1,60.6,60.6,60.60000000000007,Low
C725480,2023-02-21,15,1,1200.32,1200.32,1200.3200000000056,High
C726171,2023-01-09,58,1,121.98,121.98,121.9799999999996,Low
C726240,2023-01-20,47,1,600.17,600.17,600.1699999999985,Medium
C726391,2023-02-08,28,1,15.69,15.69,15.69000000000005,Low
C726422,2023-03-01,7,1,30.3,30.3,30.300000000000036,Low
C726532,2023-01-23,44,1,11.73,11.73,11.730000000000016,Low
C726576,2023-02-22,14,1,15.69,15.69,15.69000000000005,Low
C726657,2023-02-08,28,1,15.69,15.69,15.69000000000005,Low
C726704,2023-03-05,3,1,121.98,121.98,121.97999999999962,Low
C726816,2023-01-27,40,1,81.32,81.32,81.31999999999978,Low
C727649,2023-01-14,53,1,107.52,107.52,107.52000000000031,Low
C727720,2023-01-16,51,1,600.17,600.17,600.1699999999985,Medium
C727762,2023-02-07,29,1,5.23,5.23,5.230000000000015,Low
C727775,2023-01-04,63,1,600.16,600.16,600.160000000002,Medium
C727838,2023-02-24,12,1,20.92,20.92,20.92000000000006,Low
C727856,2023-02-18,18,1,60.6,60.6,60.60000000000007,Low
C727952,2023-02-20,16,1,40.66,40.66,40.65999999999989,Low
C727982,2023-01-07,60,1,71.68,71.68,71.68000000000012,Low
C727983,2023-02-17,19,1,71.68,71.68,71.68000000000012,Low
C728000,2023-01-22,45,1,81.32,81.32,81.31999999999978,Low
C728462,2023-01-14,53,1,300.08,300.08,300.0800000000013,Low
C728608,2023-02-18,18,1,3150.0,3150.0,3150.0,High
C729106,2023-01-21,46,1,300.08,300.08,300.0800000000013,Low
C729211,2023-03-01,7,1,1200.32,1200.32,1200.3200000000056,High
C729531,2023-02-15,21,1,11.73,11.73,11.730000000000016,Low
C729907,2023-03-05,3,1,15.69,15.69,15.69000000000005,Low
C730245,2023-01-08,59,1,900.24,900.24,900.2399999999983,Medium
C730461,2023-03-05,3,1,2400.68,2400.68,2400.679999999995,High
C730920,2023-02-11,25,1,162.64,162.64,162.6399999999996,Low
C732036,2023-02-24,12,1,26.15,26.15,26.15000000000005,Low
C732138,2023-02-01,35,1,1800.51,1800.51,1800.5100000000011,High
C732408,2023-01-05,62,1,1500.4,1500.4,1500.4000000000053,High
C732731,2023-01-15,52,1,3000.85,3000.85,3000.85,High
C732745,2023-02-11,25,1,15.69,15.69,15.69000000000005,Low
C732881,2023-01-15,52,1,600.16,600.16,600.160000000002,Medium
C732938,2023-01-18,49,1,600.16,600.16,600.160000000002,Medium
C733306,2023-01-20,47,1,40.66,40.66,40.65999999999988,Low
C733325,2023-02-13,23,1,1500.4,1500.4,1500.4000000000053,High
C733652,2023-02-21,15,1,1500.4,1500.4,1500.4000000000049,High
C733811,2023-01-06,61,1,40.66,40.66,40.65999999999988,Low
C734013,2023-01-28,39,1,20.92,20.92,20.92000000000006,Low
C734028,2023-02-13,23,1,900.24,900.24,900.2399999999983,Medium
C734415,2023-02-27,9,1,900.24,900.24,900.2399999999985,Medium
C734463,2023-02-02,34,1,3000.85,3000.85,3000.85,High
C734524,2023-02-07,29,1,600.17,600.17,600.1699999999985,Medium
C734729,2023-03-06,2,1,1200.32,1200.32,1200.3200000000054,High
C735755,2023-01-24,43,1,900.24,900.24,900.2399999999983,Medium
C735760,2023-02-06,30,1,81.32,81.32,81.31999999999978,Low
C735771,2023-02-02,34,1,121.98,121.98,121.9799999999996,Low
C735859,2023-03-01,7,1,300.08,300.08,300.08000000000123,Low
C735863,2023-02-16,20,1,11.73,11.73,11.730000000000016,Low
C735882,2023-02-01,35,1,1500.4,1500.4,1500.4000000000053,High
C736192,2023-01-12,55,1,203.3,203.3,203.29999999999976,Low
C736439,2023-02-17,19,1,1500.4,1500.4,1500.4000000000049,High
C736627,2023-01-22,45,1,40.66,40.66,40.65999999999988,Low
C736901,2023-01-21,46,1,1200.32,1200.32,1200.3200000000056,High
C737950,2023-02-14,22,1,45.45,45.45,45.44999999999991,Low
C738120,2023-01-22,45,1,15.69,15.69,15.69000000000005,Low
C738445,2023-03-04,4,1,162.64,162.64,162.63999999999965,Low
C738980,2023-01-15,52,1,46.92,46.92,46.92000000000005,Low
C741738,2023-02-20,16,1,2400.68,2400.68,2400.6799999999944,High
C741853,2023-02-28,8,1,81.32,81.32,81.31999999999984,Low
C742430,2023-01-23,44,1,162.64,162.64,162.63999999999956,Low
C743246,2023-02-17,19,1,1500.4,1500.4,1500.4000000000049,High
C743303,2023-03-08,0,1,300.08,300.08,300.0800000000008,Low
C743524,2023-03-05,3,1,1500.4,1500.4,1500.4000000000028,High
C743987,2023-01-16,51,1,10.46,10.46,10.46000000000003,Low
C744021,2023-01-04,63,1,1200.34,1200.34,1200.3399999999967,High
C744343,2023-02-11,25,1,23.46,23.46,23.460000000000033,Low
C744677,2023-03-01,7,1,26.15,26.15,26.15000000000005,Low
C745351,2023-01-24,43,1,203.3,203.3,203.29999999999976,Low
C745381,2023-01-11,56,1,600.16,600.16,600.160000000002,Medium
C745386,2023-01-09,58,1,1200.32,1200.32,1200.3200000000056,High
C745669,2023-01-25,42,1,1200.32,1200.32,1200.3200000000056,High
C746424,2023-03-04,4,1,1200.34,1200.34,1200.3399999999967,High
C746549,2023-02-01,35,1,4200.0,4200.0,4200.0,High
C746970,2023-01-15,52,1,30.3,30.3,30.300000000000036,Low
C746976,2023-01-31,36,1,300.08,300.08,300.0800000000013,Low
C747440,2023-02-03,33,1,5250.0,5250.0,5250.0,High
C748386,2023-03-05,3,1,600.16,600.16,600.1600000000018,Medium
C748691,2023-02-25,11,1,40.66,40.66,40.65999999999989,Low
C748993,2023-02-26,10,1,1500.4,1500.4,1500.4000000000044,High
C749112,2023-01-28,39,1,26.15,26.15,26.15000000000005,Low
C749723,2023-02-28,8,1,1500.4,1500.4,1500.4000000000042,High
C750093,2023-02-10,26,1,600.16,600.16,600.160000000002,Medium
C750153,2023-01-11,56,1,1800.51,1800.51,1800.5100000000011,High
C750350,2023-02-06,30,1,900.24,900.24,900.2399999999983,Medium
C750571,2023-02-01,35,1,1200.34,1200.34,1200.3399999999967,High
C750614,2023-01-24,43,1,81.32,81.32,81.31999999999978,Low
C751695,2023-01-18,49,1,15.69,15.69,15.69000000000005,Low
C751835,2023-02-25,11,1,5250.0,5250.0,5250.0,High
C752748,2023-01-13,54,1,900.24,900.24,900.2399999999983,Medium
C752964,2023-01-12,55,1,11.73,11.73,11.730000000000016,Low
C753240,2023-02-25,11,1,900.24,900.24,900.2399999999985,Medium
C753285,2023-01-18,49,1,203.3,203.3,203.29999999999976,Low
C753412,2023-01-26,41,1,143.36,143.36,143.36000000000024,Low
C753593,2023-01-19,48,1,300.08,300.08,300.0800000000013,Low
C753911,2023-02-05,31,1,1200.34,1200.34,1200.3399999999967,High
C754535,2023-01-09,58,1,1200.32,1200.32,1200.3200000000056,High
C754808,2023-02-11,25,1,58.65,58.65,58.649999999999935,Low
C755105,2023-02-22,14,1,3000.85,3000.85,3000.85,High
C755514,2023-01-13,54,1,143.36,143.36,143.36000000000024,Low
C755619,2023-02-09,27,1,300.08,300.08,300.0800000000013,Low
C756122,2023-02-05,31,1,10.46,10.46,10.46000000000003,Low
C756217,2023-01-15,52,1,162.64,162.64,162.63999999999956,Low
C756435,2023-02-24,12,1,600.16,600.16,600.160000000002,Medium
C756859,2023-01-25,42,1,600.16,600.16,600.160000000002,Medium
C757565,2023-01-09,58,1,600.16,600.16,600.160000000002,Medium
C758401,2023-01-05,62,1,40.66,40.66,40.65999999999988,Low
C758416,2023-01-01,66,1,5.23,5.23,5.230000000000015,Low
C758447,2023-02-19,17,1,300.08,300.08,300.0800000000013,Low
C758541,2023-01-04,63,1,23.46,23.46,23.460000000000033,Low
C758709,2023-01-22,45,1,81.32,81.32,81.31999999999978,Low
C758865,2023-02-06,30,1,1200.32,1200.32,1200.3200000000056,High
C758886,2023-02-02,34,1,1500.4,1500.4,1500.4000000000053,High
C759321,2023-01-20,47,1,107.52,107.52,107.52000000000031,Low
C759643,2023-02-12,24,1,5.23,5.23,5.230000000000015,Low
C759854,2023-03-08,0,1,40.66,40.66,40.65999999999994,Low
C759862,2023-01-19,48,1,10.46,10.46,10.46000000000003,Low
C760069,2023-01-03,64,1,900.24,900.24,900.2399999999983,Medium
C761075,2023-01-05,62,1,1200.32,1200.32,1200.3200000000056,High
C761191,2023-01-27,40,1,81.32,81.32,81.31999999999978,Low
C761359,2023-02-07,29,1,1500.4,1500.4,1500.4000000000053,High
C761564,2023-02-21,15,1,26.15,26.15,26.15000000000005,Low
C761785,2023-01-31,36,1,11.73,11.73,11.730000000000016,Low
C762258,2023-01-10,57,1,15.69,15.69,15.69000000000005,Low
C762269,2023-02-08,28,1,58.65,58.65,58.649999999999935,Low
C762401,2023-02-13,23,1,15.69,15.69,15.69000000000005,Low
C762577,2023-02-03,33,1,900.24,900.24,900.2399999999983,Medium
C762914,2023-01-06,61,1,40.66,40.66,40.65999999999988,Low
C763430,2023-01-25,42,1,1500.4,1500.4,1500.4000000000053,High
C764531,2023-03-01,7,1,300.08,300.08,300.08000000000123,Low
C765354,2023-01-23,44,1,81.32,81.32,81.31999999999978,Low
C765790,2023-01-15,52,1,81.32,81.32,81.31999999999978,Low
C765889,2023-01-29,38,1,300.08,300.08,300.0800000000013,Low
C766257,2023-01-23,44,1,46.92,46.92,46.92000000000005,Low
C766760,2023-01-04,63,1,1200.32,1200.32,1200.3200000000056,High
C766767,2023-01-12,55,1,75.75,75.75,75.75,Low
C767070,2023-02-02,34,1,20.92,20.92,20.92000000000006,Low
C767188,2023-02-18,18,1,30.3,30.3,30.300000000000036,Low
C767429,2023-01-10,57,1,45.45,45.45,45.44999999999992,Low
C768005,2023-02-12,24,1,600.16,600.16,600.160000000002,Medium
C768416,2023-02-21,15,1,10.46,10.46,10.46000000000003,Low
C768528,2023-01-12,55,1,300.08,300.08,300.0800000000013,Low
C768881,2023-01-30,37,1,10.46,10.46,10.46000000000003,Low
C769460,2023-01-01,66,1,300.08,300.08,300.0800000000013,Low
C769569,2023-02-28,8,1,900.24,900.24,900.2399999999985,Medium
C769571,2023-01-18,49,1,10.46,10.46,10.46000000000003,Low
C769900,2023-02-06,30,1,20.92,20.92,20.92000000000006,Low
C769962,2023-01-27,40,1,600.16,600.16,600.160000000002,Medium
C771083,2023-01-29,38,1,1500.4,1500.4,1500.4000000000053,High
C771102,2023-02-17,19,1,300.08,300.08,300.0800000000013,Low
C771216,2023-02-22,14,1,40.66,40.66,40.65999999999989,Low
C771442,2023-02-01,35,1,162.64,162.64,162.63999999999956,Low
C772684,2023-01-20,47,1,3000.85,3000.85,3000.85,High
C773042,2023-02-07,29,1,58.65,58.65,58.649999999999935,Low
C773814,2023-01-06,61,1,15.69,15.69,15.69000000000005,Low
C774456,2023-01-02,65,1,1200.34,1200.34,1200.3399999999967,High
C774879,2023-02-06,30,1,1200.32,1200.32,1200.3200000000056,High
C774916,2023-03-07,1,1,600.17,600.17,600.1699999999985,Medium
C775472,2023-02-04,32,1,143.36,143.36,143.36000000000024,Low
C775635,2023-02-09,27,1,900.24,900.24,900.2399999999983,Medium
C775673,2023-01-13,54,1,900.24,900.24,900.2399999999983,Medium
C775709,2023-03-02,6,1,3000.85,3000.85,3000.85,High
C776173,2023-01-01,66,1,20.92,20.92,20.92000000000006,Low
C776226,2023-02-05,31,1,15.15,15.15,15.150000000000018,Low
C776259,2023-02-12,24,1,203.3,203.3,203.29999999999976,Low
C776262,2023-03-02,6,1,3000.85,3000.85,3000.85,High
C776465,2023-02-14,22,1,71.68,71.68,71.68000000000012,Low
C776502,2023-03-01,7,1,1200.34,1200.34,1200.3399999999967,High
C776622,2023-01-09,58,1,30.3,30.3,30.300000000000036,Low
C777060,2023-01-13,54,1,600.16,600.16,600.160000000002,Medium
C777448,2023-02-11,25,1,900.24,900.24,900.2399999999983,Medium
C777564,2023-02-10,26,1,1800.51,1800.51,1800.5100000000011,High
C777699,2023-01-22,45,1,162.64,162.64,162.63999999999956,Low
C778377,2023-01-27,40,1,15.69,15.69,15.69000000000005,Low
C778424,2023-02-18,18,1,1800.51,1800.51,1800.5100000000011,High
C779078,2023-02-07,29,1,75.75,75.75,75.75,Low
C779456,2023-03-07,1,1,203.3,203.3,203.29999999999976,Low
C780116,2023-01-06,61,1,121.98,121.98,121.9799999999996,Low
C780559,2023-01-18,49,1,40.66,40.66,40.65999999999988,Low
C780748,2023-01-09,58,1,1200.34,1200.34,1200.3399999999967,High
C780781,2023-01-26,41,1,162.64,162.64,162.63999999999956,Low
C780792,2023-02-15,21,1,900.24,900.24,900.2399999999984,Medium
C780927,2023-02-07,29,1,15.69,15.69,15.69000000000005,Low
C781606,2023-01-17,50,1,35.84,35.84,35.84000000000007,Low
C781733,2023-02-03,33,1,15.69,15.69,15.69000000000005,Low
C781938,2023-02-24,12,1,4200.0,4200.0,4200.0,High
C782410,2023-03-07,1,1,143.36,143.36,143.36000000000024,Low
C782478,2023-02-22,14,1,3000.85,3000.85,3000.85,High
C782590,2023-01-24,43,1,1200.34,1200.34,1200.3399999999967,High
C783199,2023-01-12,55,1,10.46,10.46,10.46000000000003,Low
C783393,2023-03-03,5,1,600.16,600.16,600.1600000000018,Medium
C783421,2023-01-11,56,1,46.92,46.92,46.92000000000005,Low
C784082,2023-02-21,15,1,75.75,75.75,75.75,Low
C784205,2023-01-26,41,1,1800.51,1800.51,1800.5100000000011,High
C784748,2023-02-08,28,1,10.46,10.46,10.46000000000003,Low
C785832,2023-02-08,28,1,75.75,75.75,75.75,Low
C787075,2023-02-26,10,1,15.69,15.69,15.69000000000005,Low
C787839,2023-01-26,41,1,600.16,600.16,600.160000000002,Medium
C788712,2023-03-08,0,1,2400.68,2400.68,2400.679999999995,High
C789618,2023-01-15,52,1,75.75,75.75,75.75,Low
C790045,2023-02-01,35,1,600.16,600.16,600.160000000002,Medium
C790143,2023-02-16,20,1,3000.85,3000.85,3000.85,High
C790224,2023-01-17,50,1,203.3,203.3,203.29999999999976,Low
C790509,2023-03-02,6,1,1200.32,1200.32,1200.3200000000056,High
C790648,2023-02-11,25,1,26.15,26.15,26.15000000000005,Low
C790683,2023-01-25,42,1,162.64,162.64,162.63999999999956,Low
C790786,2023-01-23,44,1,1500.4,1500.4,1500.4000000000053,High
C791172,2023-03-07,1,1,300.08,300.08,300.0800000000009,Low
C791224,2023-01-10,57,1,600.16,600.16,600.160000000002,Medium
C791770,2023-01-01,66,1,107.52,107.52,107.52000000000031,Low
C792205,2023-01-30,37,1,1800.51,1800.51,1800.5100000000011,High
C792393,2023-03-06,2,1,2400.68,2400.68,2400.679999999995,High
C792454,2023-02-03,33,1,10.46,10.46,10.46000000000003,Low
C792548,2023-03-07,1,1,1200.34,1200.34,1200.3399999999967,High
C792598,2023-02-17,19,1,143.36,143.36,143.36000000000024,Low
C793307,2023-02-14,22,1,203.3,203.3,203.29999999999976,Low
C793601,2023-01-01,66,1,300.08,300.08,300.0800000000013,Low
C794058,2023-02-11,25,1,107.52,107.52,107.52000000000031,Low
C794476,2023-02-10,26,1,1200.32,1200.32,1200.3200000000056,High
C794759,2023-01-17,50,1,600.16,600.16,600.160000000002,Medium
C795388,2023-03-05,3,1,1200.32,1200.32,1200.3200000000054,High
C795936,2023-02-02,34,1,3150.0,3150.0,3150.0,High
C796146,2023-01-09,58,1,75.75,75.75,75.75,Low
C796200,2023-02-19,17,1,300.08,300.08,300.0800000000013,Low
C796499,2023-01-11,56,1,40.66,40.66,40.65999999999988,Low
C797228,2023-02-17,19,1,20.92,20.92,20.92000000000006,Low
C797422,2023-01-15,52,1,71.68,71.68,71.68000000000012,Low
C797637,2023-01-19,48,1,1800.51,1800.51,1800.5100000000011,High
C797976,2023-02-24,12,1,23.46,23.46,23.460000000000033,Low
C798069,2023-03-02,6,1,10.46,10.46,10.46000000000003,Low
C798262,2023-01-21,46,1,121.98,121.98,121.9799999999996,Low
C798334,2023-01-07,60,1,1200.32,1200.32,1200.3200000000056,High
C798436,2023-02-20,16,1,20.92,20.92,20.92000000000006,Low
C799583,2023-02-11,25,1,900.24,900.24,900.2399999999983,Medium
C799964,2023-01-05,62,1,600.16,600.16,600.160000000002,Medium
C800034,2023-01-13,54,1,40.66,40.66,40.65999999999988,Low
C800694,2023-02-17,19,1,4200.0,4200.0,4200.0,High
C800856,2023-01-17,50,1,121.98,121.98,121.9799999999996,Low
C800874,2023-01-09,58,1,143.36,143.36,143.36000000000024,Low
C801613,2023-01-19,48,1,15.69,15.69,15.69000000000005,Low
C801669,2023-01-25,42,1,162.64,162.64,162.63999999999956,Low
C801804,2023-01-19,48,1,600.16,600.16,600.160000000002,Medium
C802229,2023-02-10,26,1,203.3,203.3,203.29999999999976,Low
C802510,2023-02-27,9,1,5.23,5.23,5.230000000000015,Low
C803122,2023-01-13,54,1,5250.0,5250.0,5250.0,High
C803377,2023-01-15,52,1,203.3,203.3,203.29999999999976,Low
C804038,2023-02-17,19,1,81.32,81.32,81.31999999999981,Low
C804559,2023-03-01,7,1,162.64,162.64,162.63999999999962,Low
C805101,2023-02-23,13,1,81.32,81.32,81.31999999999982,Low
C805407,2023-01-07,60,1,10.46,10.46,10.46000000000003,Low
C805568,2023-01-18,49,1,10.46,10.46,10.46000000000003,Low
C805764,2023-01-16,51,1,900.24,900.24,900.2399999999983,Medium
C805820,2023-01-20,47,1,121.98,121.98,121.9799999999996,Low
C805896,2023-02-27,9,1,40.66,40.66,40.6599999999999,Low
C806817,2023-03-03,5,1,5.23,5.23,5.230000000000015,Low
C806832,2023-02-22,14,1,203.3,203.3,203.29999999999976,Low
C807269,2023-02-18,18,1,71.68,71.68,71.68000000000012,Low
C807272,2023-01-06,61,1,600.16,600.16,600.160000000002,Medium
C807367,2023-01-22,45,1,15.15,15.15,15.150000000000018,Low
C807759,2023-01-16,51,1,600.16,600.16,600.160000000002,Medium
C808060,2023-01-16,51,1,81.32,81.32,81.31999999999978,Low
C808465,2023-01-28,39,1,1200.32,1200.32,1200.3200000000056,High
C808557,2023-02-01,35,1,121.98,121.98,121.9799999999996,Low
C808697,2023-02-22,14,1,143.36,143.36,143.36000000000024,Low
C808785,2023-01-18,49,1,1200.32,1200.32,1200.3200000000056,High
C808819,2023-02-02,34,1,30.3,30.3,30.300000000000036,Low
C810189,2023-01-04,63,1,600.16,600.16,600.160000000002,Medium
C810298,2023-02-05,31,1,1200.34,1200.34,1200.3399999999967,High
C810648,2023-01-06,61,1,1200.32,1200.32,1200.3200000000056,High
C812030,2023-01-02,65,1,11.73,11.73,11.730000000000016,Low
C812098,2023-02-19,17,1,600.16,600.16,600.160000000002,Medium
C812125,2023-02-06,30,1,1200.34,1200.34,1200.3399999999967,High
C812222,2023-03-04,4,1,107.52,107.52,107.52000000000031,Low
C812425,2023-01-10,57,1,2400.68,2400.68,2400.6799999999944,High
C812516,2023-02-10,26,1,107.52,107.52,107.52000000000031,Low
C812628,2023-02-23,13,1,1500.4,1500.4,1500.4000000000049,High
C812883,2023-01-20,47,1,1800.51,1800.51,1800.5100000000011,High
C812985,2023-02-06,30,1,5250.0,5250.0,5250.0,High
C813101,2023-02-21,15,1,58.65,58.65,58.649999999999935,Low
C813914,2023-02-10,26,1,107.52,107.52,107.52000000000031,Low
C814539,2023-02-13,23,1,75.75,75.75,75.75,Low
C814943,2023-02-01,35,1,30.3,30.3,30.300000000000036,Low
C815552,2023-03-02,6,1,81.32,81.32,81.31999999999984,Low
C816524,2023-01-13,54,1,26.15,26.15,26.15000000000005,Low
C816576,2023-02-05,31,1,5.23,5.23,5.230000000000015,Low
C816781,2023-02-17,19,1,5250.0,5250.0,5250.0,High
C816805,2023-02-03,33,1,15.69,15.69,15.69000000000005,Low
C816982,2023-01-19,48,1,1200.32,1200.32,1200.3200000000056,High
C817089,2023-03-07,1,1,600.17,600.17,600.1699999999985,Medium
C817380,2023-02-02,34,1,1200.32,1200.32,1200.3200000000056,High
C817709,2023-01-07,60,1,35.84,35.84,35.84000000000007,Low
C817948,2023-01-02,65,1,10.46,10.46,10.46000000000003,Low
C818048,2023-01-19,48,1,71.68,71.68,71.68000000000012,Low
C818812,2023-01-09,58,1,107.52,107.52,107.52000000000031,Low
C818890,2023-01-28,39,1,45.45,45.45,45.44999999999992,Low
C818948,2023-01-04,63,1,900.24,900.24,900.2399999999983,Medium
C819012,2023-02-03,33,1,26.15,26.15,26.15000000000005,Low
C819328,2023-03-02,6,1,600.16,600.16,600.1600000000018,Medium
C819369,2023-01-09,58,1,143.36,143.36,143.36000000000024,Low
C820414,2023-02-07,29,1,600.16,600.16,600.160000000002,Medium
C821224,2023-02-05,31,1,1500.4,1500.4,1500.4000000000053,High
C821242,2023-02-28,8,1,35.84,35.84,35.84000000000007,Low
C821259,2023-01-02,65,1,26.15,26.15,26.15000000000005,Low
C821653,2023-01-09,58,1,5250.0,5250.0,5250.0,High
C822130,2023-02-20,16,1,600.16,600.16,600.160000000002,Medium
C822256,2023-02-25,11,1,900.24,900.24,900.2399999999985,Medium
C822333,2023-02-17,19,1,300.08,300.08,300.0800000000013,Low
C822398,2023-01-18,49,1,60.6,60.6,60.60000000000007,Low
C822928,2023-03-04,4,1,1200.32,1200.32,1200.3200000000056,High
C823143,2023-02-25,11,1,71.68,71.68,71.68000000000012,Low
C823968,2023-01-19,48,1,900.24,900.24,900.2399999999983,Medium
C823992,2023-01-24,43,1,10.46,10.46,10.46000000000003,Low
C824557,2023-03-08,0,1,81.32,81.32,81.31999999999988,Low
C825018,2023-02-27,9,1,1050.0,1050.0,1050.0,High
C825263,2023-02-12,24,1,60.6,60.6,60.60000000000007,Low
C825390,2023-02-08,28,1,15.69,15.69,15.69000000000005,Low
C826033,2023-01-08,59,1,1200.32,1200.32,1200.3200000000056,High
C826311,2023-01-03,64,1,71.68,71.68,71.68000000000012,Low
C826422,2023-01-25,42,1,600.16,600.16,600.160000000002,Medium
C826617,2023-02-12,24,1,10.46,10.46,10.46000000000003,Low
C826744,2023-01-12,55,1,1200.34,1200.34,1200.3399999999967,High
C826880,2023-03-04,4,1,1800.51,1800.51,1800.5100000000011,High
C827235,2023-03-04,4,1,1500.4,1500.4,1500.4000000000033,High
C827307,2023-02-15,21,1,2400.68,2400.68,2400.6799999999944,High
C827434,2023-01-12,55,1,300.08,300.08,300.0800000000013,Low
C827660,2023-01-17,50,1,15.15,15.15,15.150000000000018,Low
C827686,2023-02-25,11,1,1200.32,1200.32,1200.3200000000056,High
C828029,2023-02-19,17,1,900.24,900.24,900.2399999999984,Medium
C828233,2023-01-04,63,1,600.17,600.17,600.1699999999985,Medium
C828397,2023-03-02,6,1,300.08,300.08,300.08000000000123,Low
C828402,2023-03-06,2,1,5.23,5.23,5.230000000000015,Low
C828404,2023-02-09,27,1,1800.51,1800.51,1800.5100000000011,High
C828411,2023-02-09,27,1,300.08,300.08,300.0800000000013,Low
C828490,2023-01-05,62,1,71.68,71.68,71.68000000000012,Low
C828504,2023-02-01,35,1,1500.4,1500.4,1500.4000000000053,High
C828819,2023-02-01,35,1,81.32,81.32,81.31999999999978,Low
C829234,2023-03-05,3,1,179.2,179.2,179.2000000000004,Low
C829389,2023-03-06,2,1,45.45,45.45,45.44999999999992,Low
C829678,2023-02-20,16,1,600.16,600.16,600.160000000002,Medium
C829986,2023-02-05,31,1,300.08,300.08,300.0800000000013,Low
C830453,2023-01-04,63,1,300.08,300.08,300.0800000000013,Low
C832010,2023-02-17,19,1,10.46,10.46,10.46000000000003,Low
C832084,2023-01-06,61,1,900.24,900.24,900.2399999999983,Medium
C832119,2023-02-08,28,1,1200.32,1200.32,1200.3200000000056,High
C833050,2023-01-15,52,1,300.08,300.08,300.0800000000013,Low
C833124,2023-02-21,15,1,300.08,300.08,300.0800000000013,Low
C833257,2023-01-13,54,1,900.24,900.24,900.2399999999983,Medium
C833350,2023-02-28,8,1,35.84,35.84,35.84000000000007,Low
C833710,2023-01-15,52,1,107.52,107.52,107.52000000000031,Low
C834116,2023-02-20,16,1,45.45,45.45,45.44999999999991,Low
C834213,2023-02-13,23,1,600.16,600.16,600.160000000002,Medium
C834598,2023-01-29,38,1,1500.4,1500.4,1500.4000000000053,High
C835084,2023-01-18,49,1,600.17,600.17,600.1699999999985,Medium
C835249,2023-02-08,28,1,2400.68,2400.68,2400.6799999999944,High
C836378,2023-01-02,65,1,1200.34,1200.34,1200.3399999999967,High
C836686,2023-01-29,38,1,300.08,300.08,300.0800000000013,Low
C836912,2023-01-05,62,1,1500.4,1500.4,1500.4000000000053,High
C837399,2023-01-03,64,1,600.16,600.16,600.160000000002,Medium
C837603,2023-01-19,48,1,300.08,300.08,300.0800000000013,Low
C837885,2023-03-03,5,1,10.46,10.46,10.46000000000003,Low
C838572,2023-01-30,37,1,143.36,143.36,143.36000000000024,Low
C838602,2023-01-13,54,1,179.2,179.2,179.2000000000004,Low
C839306,2023-02-17,19,1,300.08,300.08,300.0800000000013,Low
C839563,2023-02-11,25,1,1200.34,1200.34,1200.3399999999967,High
C839595,2023-01-06,61,1,3150.0,3150.0,3150.0,High
C839907,2023-02-19,17,1,1500.4,1500.4,1500.4000000000049,High
C840160,2023-02-12,24,1,1500.4,1500.4,1500.4000000000053,High
C841935,2023-02-04,32,1,15.69,15.69,15.69000000000005,Low
C842173,2023-01-15,52,1,40.66,40.66,40.65999999999988,Low
C842175,2023-01-22,45,1,2400.68,2400.68,2400.6799999999944,High
C842262,2023-02-20,16,1,1800.51,1800.51,1800.5100000000011,High
C842517,2023-01-29,38,1,1200.32,1200.32,1200.3200000000056,High
C842564,2023-01-19,48,1,600.16,600.16,600.160000000002,Medium
C842660,2023-02-08,28,1,162.64,162.64,162.63999999999956,Low
C843021,2023-02-19,17,1,40.66,40.66,40.65999999999989,Low
C843176,2023-02-26,10,1,81.32,81.32,81.31999999999982,Low
C844098,2023-01-29,38,1,26.15,26.15,26.15000000000005,Low
C844327,2023-02-16,20,1,10.46,10.46,10.46000000000003,Low
C844434,2023-02-04,32,1,600.16,600.16,600.160000000002,Medium
C844704,2023-03-04,4,1,1800.51,1800.51,1800.5100000000011,High
C844937,2023-02-25,11,1,162.64,162.64,162.6399999999996,Low
C845220,2023-02-26,10,1,10.46,10.46,10.46000000000003,Low
C845711,2023-01-30,37,1,30.3,30.3,30.300000000000036,Low
C845722,2023-02-14,22,1,1500.4,1500.4,1500.4000000000053,High
C845762,2023-02-19,17,1,71.68,71.68,71.68000000000012,Low
C846303,2023-03-05,3,1,10.46,10.46,10.46000000000003,Low
C846426,2023-02-02,34,1,107.52,107.52,107.52000000000031,Low
C846574,2023-02-28,8,1,2100.0,2100.0,2100.0,High
C846775,2023-01-16,51,1,1500.4,1500.4,1500.4000000000053,High
